f,bound.0.025,bound.0.25,bound.0.75,bound.0.975,rp,mean_estimate
0.1161928928928929,11.039936930322165,12.369348543811443,13.498524995388683,14.374716549401304,0.3771562037155436,13.216884440725712
0.11719369369369372,11.049546753899529,12.377014922737963,13.50497770990901,14.381282532029823,0.3775837700208691,13.224161315758405
0.11819449449449451,11.059384959423227,12.384865182109968,13.511696349918545,14.387857449728637,0.37801230685472537,13.231447825499515
0.11919529529529531,11.069233134652574,12.392403840018146,13.51861201899375,14.394441324170975,0.3784418175253565,13.238743993662165
0.12019609609609612,11.077190862982253,12.399596633171557,13.524244617422438,14.39977508044937,0.3788723053560598,13.246049844044881
0.12119689689689692,11.086990661670677,12.405881263762957,13.531095743047635,14.40533724922848,0.3793037736852711,13.253365400531964
0.12219769769769771,11.097112983676936,12.413463945776003,13.537233607120223,14.412776238395855,0.379736225866651,13.260690687093936
0.12319849849849852,11.107669500158565,12.421743857016587,13.544138082753049,14.419856155653555,0.3801696652691721,13.26802572778791
0.12419929929929932,11.117697966114463,12.428769971155784,13.55107300089941,14.424756589925515,0.38060409527720607,13.275370546758063
0.1252001001001001,11.127417079710378,12.436245747379722,13.557224219365846,14.431597767533844,0.38103951929061197,13.282725168235975
0.12620090090090091,11.13708449771005,12.44278626751154,13.564233727694113,14.438686950784522,0.3814759407248249,13.290089616541099
0.1272017017017017,11.14718897833815,12.45036823081441,13.570528436112413,14.446271480400469,0.3819133630109453,13.297463916081167
0.1282025025025025,11.15730896616629,12.457828467641864,13.575819510494874,14.453892354883038,0.3823517895958289,13.304848091352609
0.12920330330330332,11.167287093375855,12.46597969496854,13.581893772768588,14.460855997260024,0.38279122394217713,13.31224216694098
0.1302041041041041,11.177245269766251,12.473927495568454,13.588749719284507,14.46817603597129,0.38323166952862847,13.319646167521368
0.1312049049049049,11.187453072733923,12.481718928156344,13.595597457793078,14.474614744707141,0.38367312984985014,13.32706011785887
0.13220570570570572,11.19768696503683,12.488815158136266,13.601610940215094,14.480940978575314,0.38411560841663056,13.334484042808981
0.1332065065065065,11.207643420034975,12.49665004116924,13.607416972349249,14.485186019836567,0.38455910875597205,13.341917967318043
0.13420730730730732,11.217601256685128,12.503043668902245,13.614181090049215,14.490012105799758,0.3850036344111855,13.349361916423678
0.13520810810810813,11.227568954801747,12.509240696998285,13.620595545718759,14.49710166439957,0.3854491889419836,13.35681591525526
0.1362089089089089,11.237358296615769,12.516612152707042,13.62673810486261,14.504206069509788,0.38589577592457674,13.364279989034287
0.13720970970970972,11.247255561915505,12.52457940633599,13.633321030061673,14.509104630497422,0.38634339895176795,13.371754163074911
0.1382105105105105,11.257304992906356,12.532693343346862,13.639504519273064,14.514946072121434,0.38679206163305,13.379238462784311
0.13921131131131131,11.267366709665492,12.54008663469262,13.645935186811101,14.520807913741763,0.3872417675947019,13.386732913663215
0.14021211211211212,11.276839848786347,12.54698703007324,13.652761463649071,14.527002437118187,0.3876925204798865,13.39423754130628
0.1412129129129129,11.28634992255973,12.554945143090242,13.659808030398962,14.534477455679077,0.3881443239487496,13.401752371402594
0.14221371371371372,11.296186347759837,12.562169876942411,13.666203874561077,14.54109663236451,0.3885971816785181,13.409277429736152
0.14321451451451453,11.306034968306248,12.569535525046883,13.673047648508575,14.547543765707951,0.3890510973636005,13.416812742186245
0.1442153153153153,11.315895814299168,12.577706355564933,13.679441707453373,14.552852066245363,0.3895060747156869,13.424358334728009
0.14521611611611612,11.326418006611108,12.584802249077676,13.685849586776962,14.558169533540548,0.38996211746385034,13.431914233432835
